# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5804818634760294,1.3875030728982942,1.0,0.0,1.3351082859948673,2.3000000000000163,0,0.0,0.0,0.0
 0.5844124368526494,1.39276858080026,1.0,0.0,1.3441486047610935,2.3000000000000256,0,0.0,0.0,0.0
 0.5882333241182238,1.3979212101436518,1.0,0.0,1.3529366454719147,2.3000000000000203,0,0.0,0.0,0.0
 0.5919476373801248,1.4029623062098986,1.0,0.0,1.3614795659742869,2.299999999999979,0,0.0,0.0,0.0
 0.5955583527650327,1.407893214280429,1.0,0.0,1.3697842113595748,2.299999999999963,0,0.0,0.0,0.0
 0.5990683198584075,1.4127152796366715,1.0,0.0,1.377857135674337,2.300000000000022,0,0.0,0.0,0.0
 0.6024802703318826,1.417429847560055,1.0,0.0,1.3857046217633298,2.3000000000000194,0,0.0,0.0,0.0
 0.6057968258432408,1.4220382633320077,1.0,0.0,1.3933326994394535,2.2999999999999363,0,0.0,0.0,0.0
 0.609020505283374,1.4265418722339587,1.0,0.0,1.40074716215176,2.3000000000000136,0,0.0,0.0,0.0
 0.6121537314357621,1.4309420195473364,1.0,0.0,1.4079535823022526,2.3000000000000176,0,0.0,0.0,0.0
 0.6151988371063591,1.4352400505535692,1.0,0.0,1.414957325344626,2.3000000000000473,0,0.0,0.0,0.0
 0.6181580707751233,1.4394373105340859,1.0,0.0,1.4217635627827838,2.3000000000001086,0,0.0,0.0,0.0
 0.6210336018146546,1.4435351447703155,1.0,0.0,1.4283772841737057,2.2999999999999496,0,0.0,0.0,0.0
 0.6238275253163618,1.4475348985436864,1.0,0.0,1.4348033082276321,2.3,0,0.0,0.0,0.0
 0.6265418665601837,1.451437917135627,1.0,0.0,1.4410462930884227,2.3000000000000083,0,0.0,0.0,0.0
 0.6291785851600249,1.4552455458275664,1.0,0.0,1.4471107458680572,2.299999999999945,0,0.0,0.0,0.0
 0.6317395789136757,1.4589591299009326,1.0,0.0,1.453001031501454,2.3,0,0.0,0.0,0.0
 0.6342266873830131,1.4625800146371548,1.0,0.0,1.4587213809809303,2.3000000000000536,0,0.0,0.0,0.0
 0.6366416952276329,1.4661095453176614,1.0,0.0,1.4642758990235558,2.3000000000000047,0,0.0,0.0,0.0
 0.6389863353127501,1.469549067223881,1.0,0.0,1.4696685712193251,2.299999999999957,0,0.0,0.0,0.0
 0.6412622916101339,1.4728999256372424,1.0,0.0,1.474903270703308,2.3000000000000145,0,0.0,0.0,0.0
 0.6434712019090197,1.476163465839174,1.0,0.0,1.4799837643907454,2.29999999999999,0,0.0,0.0,0.0
 0.6456146603523113,1.4793410331111045,1.0,0.0,1.4849137188103159,2.2999999999999376,0,0.0,0.0,0.0
 0.6476942198119371,1.4824339727344626,1.0,0.0,1.489696705567455,2.2999999999999305,0,0.0,0.0,0.0
 0.6497113941159316,1.4854436299906773,1.0,0.0,1.4943362064666426,2.300000000000077,0,0.0,0.0,0.0
 0.6516676601386541,1.4883713501611764,1.0,0.0,1.4988356183189042,2.299999999999983,0,0.0,0.0,0.0
 0.6535644597645248,1.4912184785273892,1.0,0.0,1.5031982574584069,2.299999999999953,0,0.0,0.0,0.0
 0.6554032017347228,1.4939863603707444,1.0,0.0,1.5074273639898623,2.3000000000000966,0,0.0,0.0,0.0
 0.6571882248519022,1.49667634097267,1.0,0.0,1.50651747071478,-0.5097375301896072,0,0.0,0.0,0.0
 0.6589252737960295,1.499289765614595,1.0,0.0,1.5025222581432873,-2.2999999999998977,0,0.0,0.0,0.0
 0.6606167657298664,1.5018279795779481,1.0,0.0,1.4986318266954626,-2.2999999999999474,0,0.0,0.0,0.0
 0.6622632449050595,1.5042923281441583,1.0,0.0,1.4948449245925186,-2.2999999999998786,0,0.0,0.0,0.0
 0.6638652705534744,1.5066841565946534,1.0,0.0,1.4911602656011644,-2.299999999999882,0,0.0,0.0,0.0
 0.6654234166911511,1.5090048102108624,1.0,0.0,1.487576529484508,-2.3000000000000216,0,0.0,0.0,0.0
 0.6669382719089955,1.511255634274214,1.0,0.0,1.484092362483466,-2.2999999999999705,0,0.0,0.0,0.0
 0.6684104391507382,1.513437974066137,1.0,0.0,1.4807063778274576,-2.3000000000001735,0,0.0,0.0,0.0
 0.6698405354787239,1.5155531748680597,1.0,0.0,1.4774171562730902,-2.300000000000132,0,0.0,0.0,0.0
 0.6712291918281277,1.5176025819614112,1.0,0.0,1.4742232466694616,-2.299999999999976,0,0.0,0.0,0.0
 0.6725770527502251,1.5195875406276194,1.0,0.0,1.4711231665486375,-2.3000000000000824,0,0.0,0.0,0.0
 0.6738847761453759,1.5215093961481134,1.0,0.0,1.4681154027397905,-2.300000000000085,0,0.0,0.0,0.0
 0.6751530329863987,1.523369493804322,1.0,0.0,1.465198412005438,-2.2999999999999736,0,0.0,0.0,0.0
 0.6763825070330447,1.5251691788776736,1.0,0.0,1.4623706216981522,-2.300000000000009,0,0.0,0.0,0.0
 0.6775738945382969,1.5269097966495968,1.0,0.0,1.4596304304360723,-2.299999999999953,0,0.0,0.0,0.0
 0.6787279039472359,1.5285926924015205,1.0,0.0,1.4569762087955125,-2.3,0,0.0,0.0,0.0
 0.6798452555892328,1.530219211414873,1.0,0.0,1.4544063000189196,-2.3000000000000598,0,0.0,0.0,0.0
 0.6809266813642396,1.5317906989710828,1.0,0.0,1.4519190207364039,-2.300000000000031,0,0.0,0.0,0.0
 0.6819729244239571,1.533308500351579,1.0,0.0,1.449512661699054,-2.299999999999841,0,0.0,0.0,0.0
 0.6829847388486663,1.5347739608377902,1.0,0.0,1.4471854885222226,-2.300000000000099,0,0.0,0.0,0.0
 0.6839628893205157,1.5361884257111444,1.0,0.0,1.4449357424369689,-2.2999999999999887,0,0.0,0.0,0.0
 0.6849081507940568,1.5375532402530712,1.0,0.0,1.4427616410478246,-2.2999999999999767,0,0.0,0.0,0.0
 0.6858213081648141,1.5388697497449986,1.0,0.0,1.4406613790950829,-2.2999999999997445,0,0.0,0.0,0.0
 0.6867031559366836,1.5401392994683554,1.0,0.0,1.438633129219783,-2.3000000000000753,0,0.0,0.0,0.0
 0.687554497888934,1.5413632347045698,1.0,0.0,1.436675042729607,-2.300000000000039,0,0.0,0.0,0.0
 0.6883761467435875,1.5425429007350715,1.0,0.0,1.434785250363904,-2.299999999999973,0,0.0,0.0,0.0
 0.6891689238339362,1.543679642841288,1.0,0.0,1.432961863056102,-2.2999999999997898,0,0.0,0.0,0.0
 0.6899336587749507,1.5447748063046487,1.0,0.0,1.4312029726917688,-2.3,0,0.0,0.0,0.0
 0.690671189136306,1.5458297364065818,1.0,0.0,1.4295066528606515,-2.300000000000241,0,0.0,0.0,0.0
 0.6913823601187502,1.5468457784285161,1.0,0.0,1.4278709596010297,-2.300000000000078,0,0.0,0.0,0.0
 0.6920680242345113,1.5478242776518802,1.0,0.0,1.4262939321347794,-2.2999999999997085,0,0.0,0.0,0.0
 0.6927290409924237,1.5487665793581027,1.0,0.0,1.424773593591581,-2.299999999999664,0,0.0,0.0,0.0
 0.6933662765884362,1.5496740288286124,1.0,0.0,1.4233079517207523,-2.3000000000001046,0,0.0,0.0,0.0
 0.693980603602137,1.5505479713448378,1.0,0.0,1.4218949995892405,-2.300000000000018,0,0.0,0.0,0.0
 0.6945729006999135,1.5513897521882076,1.0,0.0,1.4205327162643546,-2.2999999999997374,0,0.0,0.0,0.0
 0.6951440523453389,1.5522007166401504,1.0,0.0,1.419219067479876,-2.300000000000389,0,0.0,0.0,0.0
 0.695694948517354,1.5529822099820947,1.0,0.0,1.4179520062842412,-2.29999999999996,0,0.0,0.0,0.0
 0.6962264844367878,1.5537355774954693,1.0,0.0,1.4167294736695435,-2.3000000000000838,0,0.0,0.0,0.0
 0.6967395603017378,1.5544621644617027,1.0,0.0,1.4155493991801587,-2.2999999999998053,0,0.0,0.0,0.0
 0.6972350810323044,1.555163316162224,1.0,0.0,1.4144097014998553,-2.3000000000003586,0,0.0,0.0,0.0
 0.6977139560251486,1.555840377878461,1.0,0.0,1.4133082890163133,-2.300000000000394,0,0.0,0.0,0.0
 0.6981770989183231,1.5564946948918432,1.0,0.0,1.412243060362012,-2.3,0,0.0,0.0,0.0
 0.6986254273667919,1.5571276124837987,1.0,0.0,1.4112119049305338,-2.2999999999999754,0,0.0,0.0,0.0
 0.6990598628290439,1.5577404759357563,1.0,0.0,1.4102127033673542,-2.300000000000332,0,0.0,0.0,0.0
 0.699481330365172,1.5583346305291446,1.0,0.0,1.4092433280342593,-2.3000000000001846,0,0.0,0.0,0.0
 0.699890758446772,1.558911421545392,1.0,0.0,1.4083016434465794,-2.300000000000244,0,0.0,0.0,0.0
 0.7002890787789935,1.5594721942659278,1.0,0.0,1.4073855066824699,-2.2999999999999443,0,0.0,0.0,0.0
 0.7006772261350547,1.5600182939721798,1.0,0.0,1.4064927677635293,-2.2999999999996565,0,0.0,0.0,0.0
 0.701056138203514,1.5605510659455772,1.0,0.0,1.4056212700060728,-2.3000000000000878,0,0.0,0.0,0.0
 0.7014267554485724,1.5610718554675487,1.0,0.0,1.4047688503424385,-2.3000000000002396,0,0.0,0.0,0.0
 0.7017900209836643,1.5615820078195224,1.0,0.0,1.403933339611727,-2.3000000000000305,0,0.0,0.0,0.0
 0.7021468804585815,1.5620828682829275,1.0,0.0,1.4031125628194172,-2.3000000000004355,0,0.0,0.0,0.0
 0.7024982819603552,1.5625757821391921,1.0,0.0,1.4023043393653376,-2.300000000000221,0,0.0,0.0,0.0
 0.7028451759281169,1.5630620946697453,1.0,0.0,1.401506483239486,-2.299999999999648,0,0.0,0.0,0.0
 0.7031885150821384,1.5635431511560156,1.0,0.0,1.4007168031852364,-2.3000000000000647,0,0.0,0.0,0.0
 0.7035292543672531,1.5640202968794317,1.0,0.0,1.3999331028294724,-2.300000000000717,0,0.0,0.0,0.0
 0.7038683509108425,1.5644948771214218,1.0,0.0,1.3991531807792168,-2.2999999999996072,0,0.0,0.0,0.0
 0.7042067639955756,1.564968237163415,1.0,0.0,1.3983748306843307,-2.3000000000004595,0,0.0,0.0,0.0
 0.704545455047077,1.56544172228684,1.0,0.0,1.3975958412658775,-2.299999999999574,0,0.0,0.0,0.0
 0.7048853876367053,1.5659166777731248,1.0,0.0,1.3968139963097326,-2.299999999999804,0,0.0,0.0,0.0
 0.7052275274996184,1.5663944489036987,1.0,0.0,1.3960270746250323,-2.3000000000005194,0,0.0,0.0,0.0
 0.7055728425683049,1.56687638095999,1.0,0.0,1.3952328499670532,-2.3000000000002574,0,0.0,0.0,0.0
 0.705922303021769,1.5673638192234276,1.0,0.0,1.3944290909240857,-2.3000000000003493,0,0.0,0.0,0.0
 0.7062768813505563,1.56785810897544,1.0,0.0,1.3936135607678748,-2.299999999999906,0,0.0,0.0,0.0
 0.7066375524378244,1.5683605954974555,1.0,0.0,1.3927840172671582,-2.299999999999877,0,0.0,0.0,0.0
 0.7070052936566658,1.5688726240709034,1.0,0.0,1.391938212463823,-2.300000000000151,0,0.0,0.0,0.0
 0.707381084983906,1.5693955399772117,1.0,0.0,1.3910738924111705,-2.3000000000003546,0,0.0,0.0,0.0
 0.7077659091306214,1.5699306884978095,1.0,0.0,1.390188796873725,-2.299999999999827,0,0.0,0.0,0.0
 0.7081607516896274,1.5704794149141252,1.0,0.0,1.3892806589880111,-2.300000000000084,0,0.0,0.0,0.0
 0.7085666013002204,1.5710430645075875,1.0,0.0,1.3883472048836474,-2.2999999999997263,0,0.0,0.0,0.0
 0.708984449830473,1.571622982559625,1.0,0.0,1.3873861532640663,-2.300000000000053,0,0.0,0.0,0.0
 0.7094152925774101,1.5722205143516663,1.0,0.0,1.3863952149461112,-2.2999999999998453,0,0.0,0.0,0.0
 0.709860128485424,1.5728370051651401,1.0,0.0,1.3853720923576793,-2.2999999999996255,0,0.0,0.0,0.0
 0.7103199603833159,1.573473800281475,1.0,0.0,1.384314478992528,-2.300000000000145,0,0.0,0.0,0.0
 0.7107957952403904,1.5741322449820996,1.0,0.0,1.3832200588212566,-2.29999999999993,0,0.0,0.0,0.0
 0.711288644442064,1.5748136845484426,1.0,0.0,1.3820865056574074,-2.299999999999955,0,0.0,0.0,0.0
 0.7117995240854955,1.5755194642619328,1.0,0.0,1.3809114824775148,-2.300000000000065,0,0.0,0.0,0.0
 0.7123294552957881,1.5762509294039981,1.0,0.0,1.3796926406938421,-2.2999999999997276,0,0.0,0.0,0.0
 0.7128794645633684,1.5770094252560685,1.0,0.0,1.3784276193784075,-2.299999999999798,0,0.0,0.0,0.0
 0.7134505841031928,1.5777962970995711,1.0,0.0,1.377114044436811,-2.3000000000002916,0,0.0,0.0,0.0
 0.7140438522365076,1.578612890215936,1.0,0.0,1.3757495277301872,-2.2999999999999625,0,0.0,0.0,0.0
 0.7146603137959282,1.5794605498865903,1.0,0.0,1.3743316661435196,-2.30000000000018,0,0.0,0.0,0.0
 0.7153010205547035,1.580340621392964,1.0,0.0,1.3728580405983366,-2.2999999999999305,0,0.0,0.0,0.0
 0.715967031681073,1.581254450016485,1.0,0.0,1.3713262150076868,-2.29999999999975,0,0.0,0.0,0.0
 0.7166594142187374,1.5822033810385823,1.0,0.0,1.369733735171059,-2.299999999999711,0,0.0,0.0,0.0
 0.7173792435945235,1.583188759740684,1.0,0.0,1.3680781276067508,-2.2999999999999075,0,0.0,0.0,0.0
 0.7181276041544449,1.5842119314042191,1.0,0.0,1.3663568983189318,-2.2999999999999554,0,0.0,0.0,0.0
 0.7189055897294385,1.5852742413106162,1.0,0.0,1.3645675314964463,-2.3000000000001997,0,0.0,0.0,0.0
 0.7197143042321915,1.5863770347413042,1.0,0.0,1.3627074881401144,-2.2999999999999314,0,0.0,0.0,0.0
 0.7205548622865761,1.5875216569777113,1.0,0.0,1.36077420461503,-2.30000000000004,0,0.0,0.0,0.0
 0.7214283898913553,1.5887094533012662,1.0,0.0,1.3587650911240379,-2.2999999999998857,0,0.0,0.0,0.0
 0.7223360251199553,1.589941768993398,1.0,0.0,1.3566775300982579,-2.29999999999989,0,0.0,0.0,0.0
 0.7232789188582602,1.5912199493355346,1.0,0.0,1.3545088745001566,-2.3,0,0.0,0.0,0.0
 0.7242582355825554,1.5925453396091054,1.0,0.0,1.3522564460342776,-2.2999999999999887,0,0.0,0.0,0.0
 0.7252751541799225,1.5939192850955384,1.0,0.0,1.3499175332603335,-2.29999999999988,0,0.0,0.0,0.0
 0.7263308688135994,1.5953431310762625,1.0,0.0,1.3474893896028766,-2.299999999999979,0,0.0,0.0,0.0
 0.7274265898360273,1.596818222832706,1.0,0.0,1.3449692312512926,-2.299999999999919,0,0.0,0.0,0.0
 0.7285635447525529,1.5983459056462983,1.0,0.0,1.3423542349432835,-2.300000000000078,0,0.0,0.0,0.0
 0.7297429792390095,1.5999275247984674,1.0,0.0,1.3396415356244333,-2.2999999999999625,0,0.0,0.0,0.0
 0.7309661582166934,1.6015644255706423,1.0,0.0,1.3368282239757603,-2.300000000000118,0,0.0,0.0,0.0
 0.7322343669885574,1.6032579532442512,1.0,0.0,1.3339113438004733,-2.2999999999999385,0,0.0,0.0,0.0
 0.7335489124407941,1.6050094531007233,1.0,0.0,1.3308878892603286,-2.3000000000000846,0,0.0,0.0,0.0
 0.734911124314356,1.6068202704214867,1.0,0.0,1.3277548019511363,-2.3000000000000163,0,0.0,0.0,0.0
 0.7363223565513782,1.6086917504879703,1.0,0.0,1.3245089678059851,-2.300000000000008,0,0.0,0.0,0.0
 0.7377839887219265,1.610625238581603,1.0,0.0,1.3211472138137241,-2.2999999999999696,0,0.0,0.0,0.0
 0.7392974275370015,1.6126220799838127,1.0,0.0,1.3176663045390518,-2.300000000000022,0,0.0,0.0,0.0
 0.7408641084542912,1.6146836199760286,1.0,0.0,1.3140629384292855,-2.2999999999999505,0,0.0,0.0,0.0
 0.7424854973837797,1.6168112038396791,1.0,0.0,1.310333743891462,-2.2999999999999865,0,0.0,0.0,0.0
 0.7441630925010128,1.6190061768561932,1.0,0.0,1.3064752751218258,-2.30000000000002,0,0.0,0.0,0.0
 0.7458984261765809,1.6212698843069988,1.0,0.0,1.3024840076680193,-2.2999999999999234,0,0.0,0.0,0.0
 0.7476930670312342,1.6236036714735256,1.0,0.0,1.2983563337023167,-2.2999999999999816,0,0.0,0.0,0.0
 0.7495486221269807,1.6260088836372013,1.0,0.0,1.2940885569820997,-2.300000000000018,0,0.0,0.0,0.0
 0.7514667393055917,1.6284868660794551,1.0,0.0,1.2896768874712943,-2.3000000000000407,0,0.0,0.0,0.0
 0.7534491096871,1.6310389640817151,1.0,0.0,1.2851174355938253,-2.2999999999999665,0,0.0,0.0,0.0
 0.7554974703422166,1.6336665229254104,1.0,0.0,1.2804062060870571,-2.2999999999999945,0,0.0,0.0,0.0
 0.7576136071540625,1.6363708878919696,1.0,0.0,1.2755390914198117,-2.299999999999979,0,0.0,0.0,0.0
 0.7597993578862888,1.6391534042628209,1.0,0.0,1.270511864735691,-2.3000000000000154,0,0.0,0.0,0.0
 0.7620566154765379,1.642015417319394,1.0,0.0,1.2653201722781182,-2.299999999999951,0,0.0,0.0,0.0
 0.7643873315763063,1.644958272343116,1.0,0.0,1.2599595252486508,-2.2999999999999954,0,0.0,0.0,0.0
 0.7667935203606946,1.6479833146154164,1.0,0.0,1.254425291044558,-2.2999999999999816,0,0.0,0.0,0.0
 0.7692772626342155,1.651091889417724,1.0,0.0,1.2487126838154599,-2.300000000000009,0,0.0,0.0,0.0
 0.7718407102619464,1.6542853420314672,1.0,0.0,1.2428167542716786,-2.3000000000000087,0,0.0,0.0,0.0
 0.7744860909588135,1.6575650177380743,1.0,0.0,1.2367323786688844,-2.299999999999996,0,0.0,0.0,0.0
 0.7772157134738068,1.6609322618189746,1.0,0.0,1.2304542468843997,-2.3000000000000163,0,0.0,0.0,0.0
 0.780031973210515,1.6643884195555965,1.0,0.0,1.223976849489971,-2.2999999999999803,0,0.0,0.0,0.0
 0.7829373583306289,1.667934836229368,1.0,0.0,1.2172944637137089,-2.300000000000008,0,0.0,0.0,0.0
 0.7859344563931107,1.6715728571217185,1.0,0.0,1.2104011381700008,-2.300000000000026,0,0.0,0.0,0.0
 0.7890259615886906,1.6753038275140766,1.0,0.0,1.203290676220167,-2.2999999999999714,0,0.0,0.0,0.0
 0.7922146826374254,1.6791290926878706,1.0,0.0,1.1959566178080767,-2.3000000000000593,0,0.0,0.0,0.0
 0.7955035514263831,1.6830499979245293,1.0,0.0,1.1883922195934742,-2.3,0,0.0,0.0,0.0
 0.7988956324753912,1.6870678885054815,1.0,0.0,1.1805904331807555,-2.2999999999999967,0,0.0,0.0,0.0
 0.80239413333146,1.6911841097121552,1.0,0.0,1.1725438812117972,-2.2999999999999936,0,0.0,0.0,0.0
 0.8060024160073301,1.6954000068259798,1.0,0.0,1.1642448310572961,-2.299999999999951,0,0.0,0.0,0.0
 0.809724009597007,1.6997169251283832,1.0,0.0,1.1556851658010394,-2.300000000000006,0,0.0,0.0,0.0
 0.8135626242216997,1.704136209900795,1.0,0.0,1.1468563521642463,-2.299999999999971,0,0.0,0.0,0.0
 0.8175221664838522,1.7086592064246429,1.0,0.0,1.1377494049612955,-2.2999999999999776,0,0.0,0.0,0.0
 0.8216067566358353,1.7132872599813562,1.0,0.0,1.1283548476117344,-2.3000000000000216,0,0.0,0.0,0.0
 0.8258207477042516,1.718021715852363,1.0,0.0,1.1186626681543768,-2.300000000000013,0,0.0,0.0,0.0
 0.8301687468520482,1.7228639193190924,1.0,0.0,1.1086622701144446,-2.2999999999999896,0,0.0,0.0,0.0
 0.8346556393101879,1.7278152156629725,1.0,0.0,1.0983424174607233,-2.3000000000000074,0,0.0,0.0,0.0
 0.8392866152705968,1.7328769501654326,1.0,0.0,1.0876911727517828,-2.3000000000000145,0,0.0,0.0,0.0
 0.8440672002048977,1.7380504681079008,1.0,0.0,1.0766958274028906,-2.3000000000000393,0,0.0,0.0,0.0
 0.8490032891623989,1.743337114771806,1.0,0.0,1.0653428228006379,-2.3,0,0.0,0.0,0.0
 0.8541011857099957,1.748738235438577,1.0,0.0,1.053617660741165,-2.300000000000037,0,0.0,0.0,0.0
 0.8593676463115762,1.7542551753896416,1.0,0.0,1.0415048013575297,-2.3000000000000065,0,0.0,0.0,0.0
 0.8648099311122115,1.7598892799064294,1.0,0.0,1.0289875463160685,-2.3000000000000203,0,0.0,0.0,0.0
 0.8704358623022267,1.7656418942703682,1.0,0.0,1.0160479045790334,-2.3000000000000256,0,0.0,0.0,0.0
 0.8762538915006486,1.7715143637628876,1.0,0.0,1.002666437422663,-2.299999999999998,0,0.0,0.0,0.0
 0.8822731779331048,1.7775080336654157,1.0,0.0,0.9888220786280139,-2.2999999999999887,0,0.0,0.0,0.0
 0.8885036796087075,1.7836242492593812,1.0,0.0,0.9744919247741278,-2.2999999999999767,0,0.0,0.0,0.0
 0.8949562602545952,1.7898643558262122,1.0,0.0,0.9596509892885862,-2.299999999999986,0,0.0,0.0,0.0
 0.9016428154885077,1.7962296986473385,1.0,0.0,0.9442719122505874,-2.300000000000012,0,0.0,0.0,0.0
 0.9085764226588146,1.8027216230041876,1.0,0.0,0.9283246157588816,-2.299999999999992,0,0.0,0.0,0.0
 0.9157715200427835,1.8093414741781888,1.0,0.0,0.911775891775753,-2.2999999999999967,0,0.0,0.0,0.0
 0.9232441227893773,1.8160905974507706,1.0,0.0,0.8945889054585874,-2.2999999999999927,0,0.0,0.0,0.0
 0.9310120853004231,1.8229703381033615,1.0,0.0,0.8767225916831819,-2.3000000000000087,0,0.0,0.0,0.0
 0.9390954229268477,1.8299820414173904,1.0,0.0,0.8581309151424055,-2.299999999999996,0,0.0,0.0,0.0
 0.9475167103117658,1.837127052674285,1.0,0.0,0.8387619541570938,-2.3000000000000105,0,0.0,0.0,0.0
 0.9563015800491437,1.8444067171554757,1.0,0.0,0.8185567537611245,-2.3000000000000114,0,0.0,0.0,0.0
 0.965479354501405,1.8518223801423894,1.0,0.0,0.7974478725209234,-2.300000000000004,0,0.0,0.0,0.0
